Movie Name,Rating,Votes,Duration (minutes)
355. Pignorant,8.3, 8.7K,102
356. Kevin James: Irregardless,8.3, 8.7K,62
357. Quintessentially Irish,8.3, 8.7K,119
358. SUGA: Agust D Tour 'D-DAY' the Movie,8.3, 8.7K,84
359. Biohack Yourself: Activation Beyond the Quantum,8.3, 8.7K,90
360. Saudade,8.3, 8.7K,64
361. Stevie Van Zandt: Disciple,8.3, 8.7K,147
362. Shaka: A Story of Aloha,8.3, 8.7K,80
363. The Best of Me,8.3, 8.7K,89
364. Henry Fonda for President,8.3, 8.7K,184
365. Nasty,8.3, 8.7K,103
366. Small Town Universe,8.3, 8.7K,N/A
367. Irklais per Atlanta,8.3, 8.7K,100
368. Expedition Amazon,8.3, 8.7K,47
369. A Resilient Man,8.3, 8.7K,90
370. Ski,8.3, 8.7K,95
371. Blackpink: World Tour - Born Pink,8.3, 8.7K,93
372. The Murder of Sandra Rivett,8.3, 8.7K,90
373. The Sky Above Zenica,8.3, 8.7K,90
374. *smiles and kisses you*,8.3, 8.7K,88
375. The Belle from Gaza,8.3, 8.7K,76
376. Ilana Glazer: Human Magic,8.3, 8.7K,55
377. Keanu Reeves: The One and Only,8.3, 8.7K,50
378. Yo Yo Honey Singh: Famous,8.3, 8.7K,80
379. First Do No Pharm,8.3, 8.7K,N/A
380. Bad Actor: A Hollywood Ponzi Scheme,8.3, 8.7K,87
381. Christspiracy,8.3, 8.7K,111
382. IVE: The 1st World Tour in Cinema,8.3, 8.7K,111
383. A House Is Not a Disco,8.3, 8.7K,90
384. Farming the Revolution,8.3, 8.7K,102
385. Diane von Furstenberg: Woman in Charge,8.3, 8.7K,97
386. Apa si talpa,8.3, 8.7K,85
387. State of Silence,8.3, 8.7K,80
388. A Fly on the Wall,8.3, 8.7K,82
389. Tracing the Divide,8.3, 8.7K,84
390. De wilde Noordzee,8.3, 8.7K,88
391. Resynator,8.3, 8.7K,96
392. America's Woman,8.3, 8.7K,73
393. Incandescence,8.3, 8.7K,105
394. Megan Thee Stallion: In Her Words,8.3, 8.7K,112
395. Jimmy Carr: Natural Born Killer,8.3, 8.7K,59
396. Swamp Dogg Gets His Pool Painted,8.3, 8.7K,95
397. Veselka: The Rainbow on the Corner at the Center of the World,8.3, 8.7K,106
398. Longevity Hackers,8.3, 8.7K,N/A
399. Panellinion,8.3, 8.7K,81
400. Daytime Revolution,8.3, 8.7K,108
401. Eight Postcards from Utopia,8.3, 8.7K,71
402. Any Other Way: The Jackie Shane Story,8.3, 8.7K,98
403. Monkey on a Stick,8.3, 8.7K,105
404. August,8.3, 8.7K,52
405. Bandidos - Ein Leben zwischen Freiheit und Gesetz,8.3, 8.7K,114
406. Miyazaki: L'Esprit de la Nature,8.3, 8.7K,84
407. The Quest: Everest,8.3, 8.7K,97
408. Unbreakable: The Jelena Dokic Story,8.3, 8.7K,104
409. Only Andy,8.3, 8.7K,59
410. Searching for Amani,8.3, 8.7K,80
411. Words Left Unspoken,8.3, 8.7K,52
412. She-Wolf in Hollywood: The Story of Maria Ouspenskaya,8.3, 8.7K,59
413. Liefjes,8.3, 8.7K,80
414. Bogancloch,8.3, 8.7K,85
415. Harley Flanagan: Wired for Chaos,8.3, 8.7K,N/A
416. Vitalik: An Ethereum Story,8.3, 8.7K,85
417. Teaches of Peaches,8.3, 8.7K,102
418. Space: The New Frontier,8.3, 8.7K,40
419. Heart of a Servant: The Father Flanagan Story,8.3, 8.7K,90
420. Concussed: The American Dream,8.3, 8.7K,N/A
421. El Cuarto Round,8.3, 8.7K,89
422. Ikinci Raunt,8.3, 8.7K,N/A
423. Future Me,8.3, 8.7K,97
424. And So It Begins,8.3, 8.7K,113
"425. Sudan, Remember Us",8.3, 8.7K,76
426. My Dearest Fu Bao,8.3, 8.7K,94
427. Jesus Thirsts: The Miracle of the Eucharist,8.3, 8.7K,90
428. Real,8.3, 8.7K,83
429. The Wolves Always Come at Night,8.3, 8.7K,95
430. Nayanthara: Beyond the Fairy Tale,8.3, 8.7K,81
431. Dreambreaker: A Pickleball Story,8.3, 8.7K,N/A
432. Once Upon A Time in the West Commentary,8.3, 8.7K,N/A
433. My Stolen Planet,8.3, 8.7K,82
434. Made in Ethiopia,8.3, 8.7K,91
435. The Flats,8.3, 8.7K,114
436. Hyper: The Stevie Hyper D Story,8.3, 8.7K,91
437. Strike: An Uncivil War,8.3, 8.7K,110
438. A Photographic Memory,8.3, 8.7K,87
439. Here to Climb,8.3, 8.7K,79
440. The Cats of Gokogu Shrine,8.3, 8.7K,119
441. The Bridge,8.3, 8.7K,85
442. Booty Warrior,8.3, 8.7K,60
443. Putin's Playground,8.3, 8.7K,92
444. Champions of the Golden Valley,8.3, 8.7K,81
445. We Were Recruits,8.3, 8.7K,92
446. Biohack Yourself: Harmony and Health,8.3, 8.7K,90
447. See Her Be Her,8.3, 8.7K,110
448. The Battle for Laikipia,8.3, 8.7K,94
449. Reas,8.3, 8.7K,82
450. Aquarius,8.3, 8.7K,75
451. Elementary,8.3, 8.7K,105
452. Welcome to Yiddishland,8.3, 8.7K,95
453. Alice: On & Off,8.3, 8.7K,90
454. It's All Over: The Kiss That Changed Spanish Football,8.3, 8.7K,95
455. Jeff Dunham's Scrooged-Up Holiday Special,8.3, 8.7K,59
456. Wanda Rutkiewicz. Ostatnia wyprawa,8.3, 8.7K,80
457. Queen Rock Montreal,8.3, 8.7K,95
458. Open Wide,8.3, 8.7K,108
459. We're All Going to Die,8.3, 8.7K,93
460. Netting the Waters,8.3, 8.7K,120
461. King's Gambit,8.3, 8.7K,N/A
462. The in Between,8.3, 8.7K,82
463. Kamay,8.3, 8.7K,106
464. Suburban Fury,8.3, 8.7K,115
465. Singing Back the Buffalo,8.3, 8.7K,99
466. White with Fear,8.3, 8.7K,86
467. Life and Other Problems,8.3, 8.7K,99
468. Russians at War,8.3, 8.7K,129
469. All American,8.3, 8.7K,87
470. SK13: Kubrick's Endgame,8.3, 8.7K,112
471. S/He Is Still Her/e: The Official Genesis P-Orridge Documentary,8.3, 8.7K,99
472. The Chasers of Tornado Alley: Touching the Sky,8.3, 8.7K,48
473. The Greatest Love Story Never Told,8.3, 8.7K,86
474. Hacking Hate,8.3, 8.7K,86
475. Spy Capital,8.3, 8.7K,74
476. Pathological: The Lies of Joran van der Sloot,8.3, 8.7K,93
477. Hell Jumper,8.3, 8.7K,89
478. One Day in October,8.3, 8.7K,68
479. Mi Vagyunk Azahriah,8.3, 8.7K,89
480. Love Over Money,8.3, 8.7K,101
481. Lost in the Amazon,8.3, 8.7K,N/A
482. Food for Profit,8.3, 8.7K,90
483. Diari de la meva sextorsió,8.3, 8.7K,64
484. As We Speak,8.3, 8.7K,96
485. Surviving Sunset an Actor's Hollywood journey.,8.3, 8.7K,64
486. Sharon Stone: Survival Instinct,8.3, 8.7K,52
487. XRP Unleashed,8.3, 8.7K,140
488. Children of the Wicker Man,8.3, 8.7K,92
489. Neal Brennan: Crazy Good,8.3, 8.7K,53
490. Viva Verdi,8.3, 8.7K,78
491. Looking for Simone,8.3, 8.7K,93
492. Leap of Faith,8.3, 8.7K,86
493. Nature of the Crime,8.3, 8.7K,89
494. Hacking at Leaves,8.3, 8.7K,108
495. Just a Bit Outside: The Story of the 1982 Milwaukee Brewers,8.3, 8.7K,120
496. Bam Bam: The Sister Nancy Story,8.3, 8.7K,N/A
497. Born for This: The Tia Bee Stokes Story,8.3, 8.7K,N/A
498. Rebel with a Bow Tie,8.3, 8.7K,110
499. Flowers of Ukraine,8.3, 8.7K,70
500. TIME II: Unfinished Business,8.3, 8.7K,80
501. London Recruits,8.3, 8.7K,N/A
502. The World According to Allee Willis,8.3, 8.7K,97
503. Secret Lives of Orangutans,8.3, 8.7K,78
504. Future Council,8.3, 8.7K,81
505. Files on JFK (60 Years),8.3, 8.7K,168
506. Fighting Spirit: A Combat Chaplain's Journey,8.3, 8.7K,N/A
507. New Wave,8.3, 8.7K,88
508. Blur: Live at Wembley Stadium,8.3, 8.7K,128
509. Line in the Sand,8.3, 8.7K,100
510. An Open Door: Temple Grandin,8.3, 8.7K,60
511. Curl Power,8.3, 8.7K,85
512. The Doomsday Cult of Antares De La Luz,8.3, 8.7K,100
513. Without Arrows,8.3, 8.7K,85
514. Billy Preston: That's the Way God Planned It,8.3, 8.7K,105
515. Fanmade: Enhypen,8.3, 8.7K,81
516. Passion of Iron,8.3, 8.7K,N/A
517. How to Build a Truth Engine,8.3, 8.7K,124
518. TWST: Things We Said Today,8.3, 8.7K,86
519. My Mercury,8.3, 8.7K,104
520. The House From...,8.3, 8.7K,97
521. Biohack Yourself: Healthspanning Our Longevity,8.3, 8.7K,90
522. Rape Play,8.3, 8.7K,82
523. Tom Papa: Home Free,8.3, 8.7K,62
524. Murder at First Swipe,8.3, 8.7K,95
525. Black Snow,8.3, 8.7K,96
526. Tajemství smrti,8.3, 8.7K,94
