Movie Name,Rating,Votes,Duration (minutes)
373. Sayen: The Huntress,5.4, 44K,88
374. Neon Fear,5.4, 44K,40
375. Ship of the Damned,5.4, 44K,88
376. Rang De Basanti,5.4, 44K,174
377. The Infallibles,5.4, 44K,99
378. Oru Anveshanathinte Thudakkam,5.4, 44K,181
379. Captain Miller,5.4, 44K,157
380. Spirit Riser,5.4, 44K,98
381. Camp Blood: Clown Shark,5.4, 44K,70
382. Bhaje Vaayu Vegam,5.4, 44K,136
383. Ten Toes Down,5.4, 44K,N/A
384. Kung Fu Games,5.4, 44K,98
385. Hrashwo Deergha,5.4, 44K,150
386. Operation Hope,5.4, 44K,N/A
387. Troubleshooters,5.4, 44K,110
388. Sasan,5.4, 44K,155
389. Bidurbhai,5.4, 44K,148
390. Ruslaan,5.4, 44K,120
391. Samandar,5.4, 44K,172
392. Sentimentaaal,5.4, 44K,135
393. The Grey Men,5.4, 44K,97
394. Losing Lerato 2,5.4, 44K,96
395. Mother Mafia,5.4, 44K,80
396. Sabari,5.4, 44K,129
397. Ghost Killer,5.4, 44K,105
398. Day Off,5.4, 44K,N/A
399. They Call Her Death,5.4, 44K,92
400. Pusaka,5.4, 44K,90
401. Yuva,5.4, 44K,153
402. Saindhav,5.4, 44K,138
403. How to Make a Werewolf,5.4, 44K,N/A
404. Angel of the Warrior,5.4, 44K,90
405. Day Labor,5.4, 44K,N/A
406. Son's Will,5.4, 44K,N/A
407. Breaking and Re-entering,5.4, 44K,109
408. Cholo Zombies,5.4, 44K,96
409. Bandaa Singh Chaudhary,5.4, 44K,113
410. Taklee Genesis x Worlds Collide,5.4, 44K,146
411. Andromeda: 1883,5.4, 44K,N/A
412. Hunt the Wicked,5.4, 44K,102
413. Buying Time,5.4, 44K,84
414. The Burden of Nine Lives,5.4, 44K,116
415. The Circuit 4: Faith Fighter,5.4, 44K,90
416. The Traveller,5.4, 44K,134
417. My Redneck Neighbor: Chapter 2 - Let the Games Begin,5.4, 44K,55
418. KA,5.4, 44K,151
419. Six jours,5.4, 44K,95
420. Ruthless,5.4, 44K,147
421. Bull Shark 2,5.4, 44K,75
422. Where Is Gilgamesh?,5.4, 44K,90
423. Game On,5.4, 44K,140
424. Matka,5.4, 44K,156
425. Mazhai Pidikatha Manithan,5.4, 44K,133
426. The Bouncer,5.4, 44K,78
427. Touchdown,5.4, 44K,78
428. Gold Raiders,5.4, 44K,88
429. Captain Avispa,5.4, 44K,96
430. September Babies,5.4, 44K,94
431. Codename: Devil,5.4, 44K,104
432. Alien Country,5.4, 44K,96
433. Bad Boyz,5.4, 44K,150
434. Pranaya Godari,5.4, 44K,148
435. Mercy Killing,5.4, 44K,131
436. The Alexandrian,5.4, 44K,104
437. Bohurupi,5.4, 44K,155
438. Nu Huo 12 Xiao Shi,5.4, 44K,86
439. American Underdog,5.4, 44K,89
440. Mister Gates,5.4, 44K,N/A
441. First Nights at Freddy's,5.4, 44K,98
442. Gone with the Dead,5.4, 44K,96
443. Bastar: The Naxal Story,5.4, 44K,124
444. Bhairadevi,5.4, 44K,134
445. Citizen of a Kind,5.4, 44K,114
446. Texas Twister,5.4, 44K,88
447. Appudo Ippudo Eppudo,5.4, 44K,120
448. Kiyma: Orman Kanunlari,5.4, 44K,81
449. Thiragabadara Saami,5.4, 44K,115
450. Sons of Rizk 3,5.4, 44K,125
451. Tòkunbò,5.4, 44K,113
452. Dragon Ball Z Kai,5.4, 44K,82
453. Kizumonogatari: Koyomi Vamp,5.4, 44K,144
454. Get Close 2,5.4, 44K,N/A
"455. Fool Me Once, Revenge on You",5.4, 44K,N/A
456. Purushothamudu,5.4, 44K,120
457. Election,5.4, 44K,120
458. The Desperate Chase,5.4, 44K,110
459. Joachim and the Apocalypse,5.4, 44K,90
460. Ajay Gadu,5.4, 44K,108
461. Correr para Vivir,5.4, 44K,97
462. The Evil Three,5.4, 44K,30
463. Sous écrous,5.4, 44K,111
464. The Plot,5.4, 44K,100
465. The Last Chainsaw Massacre,5.4, 44K,75
466. Checkmate,5.4, 44K,104
467. Anthima Theerpu,5.4, 44K,133
468. In Tenebras: Into the Darkness,5.4, 44K,90
469. RSVP,5.4, 44K,N/A
470. Mathu Vadalara 2,5.4, 44K,139
471. Delivery Run,5.4, 44K,N/A
472. Artist Unknown,5.4, 44K,82
473. Bolero,5.4, 44K,N/A
474. 100 Crores,5.4, 44K,N/A
475. Case Files,5.4, 44K,N/A
476. Guy Manley: Super Spy,5.4, 44K,92
477. 24 Hours to D-Day,5.4, 44K,83
478. I Heart Robots,5.4, 44K,76
479. The Moon Thieves,5.4, 44K,108
480. Major Grom: The Game,5.4, 44K,168
481. Stuntman,5.4, 44K,114
482. Hit List,5.4, 44K,125
483. Dirty Money,5.4, 44K,100
484. Por,5.4, 44K,154
485. Virunnu,5.4, 44K,125
486. Dünya Mali: Eksi Bir,5.4, 44K,133
487. Sikaar,5.4, 44K,150
488. Exiled: The Chosen Ones,5.4, 44K,N/A
489. Neo-Dome,5.4, 44K,15
490. Türkler Çildirmis Olmali 2: Mavi Vatan,5.4, 44K,100
491. Permafrost,5.4, 44K,80
492. From Within,5.4, 44K,N/A
493. Polar,5.4, 44K,76
494. Death Game,5.4, 44K,88
495. Dark Fusion,5.4, 44K,90
496. Go for Broke,5.4, 44K,115
497. Saint Young Men: Holy Men vs Demon Army,5.4, 44K,93
498. Mutant,5.4, 44K,90
499. Tariq,5.4, 44K,122
500. Anunnakiler,5.4, 44K,76
501. Rob N Roll,5.4, 44K,98
502. Deadzone,5.4, 44K,80
503. Young Lion of the West,5.4, 44K,93
504. Komandir,5.4, 44K,131
505. Petta Rap,5.4, 44K,123
506. Saala,5.4, 44K,130
507. Dangerous Boys 2,5.4, 44K,115
508. Kondal,5.4, 44K,147
509. Honeko Akabane's Bodyguards,5.4, 44K,117
